x,y
4.498997995991984,-0.9773184087385799
4.509018036072144,-0.9793913074857344
4.519038076152304,-0.9813658749899248
4.529058116232465,-0.9832419130038563
4.539078156312625,-0.9850192331726311
4.5490981963927855,-0.9866976570526585
4.559118236472946,-0.9882770161295718
4.569138276553106,-0.9897571518351457
4.579158316633267,-0.991137915563218
4.589178356713426,-0.9924191686846087
4.599198396793587,-0.9936007825610395
4.609218436873747,-0.9946826385580477
4.619238476953908,-0.9956646280568986
4.629258517034068,-0.9965466524654897
4.6392785571142285,-0.9973286232282501
4.649298597194389,-0.9980104618350312
4.6593186372745485,-0.9985920998289891
4.669338677354709,-0.9990734788134583
4.679358717434869,-0.9994545504578137
4.68937875751503,-0.9997352765023239
4.69939879759519,-0.999915628761992
4.709418837675351,-0.9999955891293857
4.719438877755511,-0.9999751495764551
4.729458917835671,-0.9998543121553386
4.739478957915831,-0.9996330889981573
4.749498997995992,-0.9993115023157965
4.759519038076152,-0.9988895843956758
4.7695390781563125,-0.9983673775985077
4.779559118236473,-0.9977449343540442
4.789579158316633,-0.9970223171558134
4.799599198396794,-0.996199598554844
4.809619238476953,-0.9952768611523827
4.819639278557114,-0.9942541975915996
4.829659318637274,-0.9931317105482877
4.839679358717435,-0.9919095127205538
4.849699398797595,-0.9905877268175036
4.859719438877756,-0.989166485546922
4.869739478957916,-0.9876459316019486
4.879759519038076,-0.9860262176467518
4.889779559118236,-0.9843075063012007
4.8997995991983965,-0.9824899701245388
4.909819639278557,-0.9805737915980582
4.919839679358717,-0.978559163106779
4.929859719438878,-0.9764462869201334
4.939879759519038,-0.9742353751716578
4.949899799599198,-0.971926649837695
4.959919839679358,-0.9695203427151063
4.969939879759519,-0.9670166953980014
4.979959919839679,-0.9644159592534799
4.98997995991984,-0.9617183953963953
5.0,-0.9589242746631385
